% Model:              Luke_electric_field_simulation_V2.mph
% Version:            COMSOL 5.6.0.401
% Date:               Mar 11 2024, 22:31
% Dimension:          3
% Nodes:              5305
% Expressions:        1
% Description:        Multislice
% x                       y                        z                        Color
13.403701503145946        17.37519757374146        0                        -28.137777476871356
12.437637493035615        19.664076694955785       -1.1102230246251565E-16  -88.40449468197399
13.296336249237271        17.94193961890716        1.3877787807814457E-17   -25.155854408611557
11.97694328193781         20.067681401682254       -1.1102230246251565E-16  -165.62398664542292
11.825873301577634        21.476072722381435       0                        -211.35622326190372
9.960182398469119         28.06875596140337        0                        -709.8001804611088
9.650125704269307         29.002954051372647       5.551115123125783E-17    -907.5955820210784
10.09898100288143         29.146458811180437       5.551115123125783E-17    -641.9958997464988
9.705030027289135         29.582357231994408       -5.551115123125783E-17   -909.5608461965192
9.907212682864484         27.676645440295477       1.3877787807814457E-17   -726.7906485079407
9.30929429935741          30.385231128928577       0                        -1135.1124343068045
10.1176291213652          29.719803247359646       0                        -563.8979387423526
10.177028402319777        30.822836905900704       -1.1102230246251565E-16  -525.2003485819325
11.668287889801901        21.713312100105632       0                        -259.33719894164386
9.889507260783612         27.57950712895626        0                        -783.3400943658203
20.524228795398926        7.204870487075689        3.469446951953614E-17    183.82659776102267
16.716463394224462        12.38905338574135        2.220446049250313E-16    132.13191426599744
16.25066938086712         12.045932219257525       -1.1102230246251565E-16  126.2881035824967
15.565688478971822        12.762961726718522       1.1102230246251565E-16   102.85501616730889
14.102267640644673        11.771580434944486       0                        22.783363269325815
13.604073386139737        17.390435114480095       0                        -11.547504617538687
19.869427237585903        4.238486496089722        -2.220446049250313E-16   180.6506746012305
24.806222026806605        5.399718942679184        -1.1102230246251565E-16  189.23320653243917
23.40269748259982         3.3217560121999137       -5.551115123125783E-17   189.57195748240832
30.539431780789243        4.919246126580922        -1.1102230246251565E-16  180.66577631486533
30.332169492640695        5.157867043495969        1.3877787807814457E-16   180.86240602096657
30.456014496672232        5.122836050082538        -2.7755575615628914E-17  180.7248534939502
29.89454500837418         4.52548365431307         -2.7755575615628914E-17  182.19863793816958
29.65309108780046         5.233043784485557        5.551115123125783E-17    182.17708545869988
30.84884890579233         5.061897305414636        5.551115123125783E-17    179.96558220931496
30.773898331659815        6.217715281759129        1.3877787807814457E-17   179.2232585239809
27.508489678836003        2.852429969849935        0                        187.48688508046837
26.332937657778277        5.528350170863202        -1.1102230246251565E-16  189.2033217208444
27.06505582836472         6.92323939488193         -5.551115123125783E-17   186.6827430258835
28.610381303356395        7.701708349530325        -1.1102230246251565E-16  182.77590292996902
27.82484332879487         8.110339378316755        4.440892098500626E-16    184.5617078106713
30.767731838570185        8.313306321792377        5.551115123125783E-17    178.05440262735246
28.593355450502795        8.591001793412413        3.3306690738754696E-16   182.24239767423495
26.10717228999642         8.556875957896619        -1.1102230246251565E-16  187.4878832419713
31.938796608012634        7.606809505858876        0                        175.6219547819893
34.48065785957318         3.873983684237844        -2.220446049250313E-16   171.52426303471867
31.645123090406905        8.130975956743763        -5.551115123125783E-17   175.9256011701637
35.73844669832548         7.258010300414634        0                        166.55439585516467
35.742004357902736        7.337556794816053        -6.938893903907228E-18   166.3341111025447
35.875477010606396        7.127174268357013        -6.938893903907228E-18   166.20348912632718
36.390102911814864        3.910352431356124        -1.1102230246251565E-16  167.11398968664247
37.678255884350854        3.773926314301361        1.1102230246251565E-16   163.9623227088441
37.33338676994966         2.96833127971718         0                        165.18318084519652
39.18876638175645         3.9636579108136134       5.551115123125783E-17    161.12394904216637
40.89283459108367         0.17994110154174864      -1.3877787807814457E-16  158.8120915964975
41.327488115258184        0.5005111798679551       2.7755575615628914E-17   158.19965665446063
41.25382494406821         0.6773013011652425       1.6653345369377348E-16   158.1745671968354
41.72836482921401         0.38673150178068194      2.7755575615628914E-17   157.47513255886923
40.80826230483537         0.7675680176329179       0                        158.796306941741
41.1322079060121          1.4590203800950714       0                        158.33036137038815
41.45900070462964         0.7031545286400066       2.498001805406602E-16    157.96594847532268
38.64638220279222         -1.6837223393472525      0                        162.72217452808306
37.402961166261505        1.537115497503115        0                        165.42751097730195
40.605082868007024        3.931343580424774        1.1102230246251565E-16   158.4093321707731
47.35366303819572         -5.116238539361925       2.1510571102112408E-16   149.97270327562723
47.371550765950786        -5.154921333135084       4.163336342344337E-17    150.2056210643292
47.26121272183249         -5.12174085023758        9.367506770274758E-17    149.64739251442273
47.35818943954306         -5.071030363250486       1.0408340855860843E-17   150.0047001095011
47.397635206229936        -5.122078407374145       6.591949208711867E-17    150.28076284347733
47.375102911505415        -5.1014939654431934      2.1163626406917047E-16   150.3244676658897
47.42615236187122         -5.051398690938933       5.204170427930421E-17    150.38637596957736
45.31174711575454         0.40341013473363485      0                        153.22639765416594
45.96289943340513         0.04222346994146672      -1.1102230246251565E-16  152.54188648426364
45.90271645138168         -0.5763531440185667      1.1102230246251565E-16   152.44407369762772
47.34848454157826         -0.7652293789738288      -5.551115123125783E-17   151.7927959746053
46.51603786277138         0.2902422636619437       -2.220446049250313E-16   152.1636001402312
48.43348157205039         -8.019952619269626       2.220446049250313E-16    147.41656882007436
49.99999999999998         -11.649483599575683      0                        142.85873053283305
49.99999999999999         -6.549630822300854       -4.440892098500626E-16   148.35168455596389
49.99999999999999         -3.560439328494198       -1.1102230246251565E-16  149.99240898938677
9.331475796968554         39.23741682033649        1.1102230246251565E-16   -753.3145973053939
10.159049385268563        39.725023171604384       1.1102230246251565E-16   -217.52189745962625
10.556246084043813        34.9540101603831         5.551115123125783E-17    -326.8385590090487
9.901914098829714         34.792161692680914       0                        -600.6090993159241
10.498417933510387        34.42024535444976        -2.7755575615628914E-16  -360.5563717231319
9.943664008467124         34.178953319931026       -5.551115123125783E-17   -582.3577953840851
10.614449087899262        33.88188903259933        1.1102230246251565E-16   -321.61848539958737
11.743723444826562        35.3926887161018         0                        -132.3169114424077
11.743234686654208        35.44716256231364        0                        -121.79900939420868
11.773059520728635        35.429995928939846       -6.938893903907228E-18   -123.27789166384859
11.774537966999363        35.45518405143179        -3.469446951953614E-18   -116.5253954828213
10.286998673054676        37.976313803738314       0                        -372.8971582182275
1.5338954504336137        41.99610655555085        1.1102230246251565E-16   3901.1146420626405
2.9435561955559066        42.19924343909848        0                        3604.656044266681
0.3787267530788231        42.278844537548764       -2.7755575615628914E-17  3294.227646383085
-1.7564175690068562       44.660892085242686       0                        1020.0121634636653
-1.274960296486857        44.65117170073607        5.551115123125783E-17    1079.284982067023
0.20416907011407504       42.78987466839471        8.326672684688674E-17    2658.423948689924
0.5738755316666249        44.70984842651267        1.1102230246251565E-16   1610.9829363201275
3.711333523325049         42.16020460919512        0                        3308.6777543435865
5.308980769491329         42.54010912460392        -1.3877787807814457E-17  2134.5267820310046
5.590852213269297         42.610023335669624       2.914335439641036E-16    1896.64398419712
5.59248705794742          42.484628671247414       5.551115123125783E-17    1884.515190670609
5.974690816370332         42.37374281449813        4.163336342344337E-17    1597.6681144769332
3.0477793703375458        44.348311331951116       1.0408340855860843E-17   1825.428889603112
3.0821794371853093        44.320802823938386       -6.245004513516506E-17   1928.876390360587
2.910869065206806         44.27146585631257        6.938893903907228E-18    1948.6933903367772
3.0379012137228045        44.385876539902924       -2.7755575615628914E-17  1926.0773002122016
3.0677909008672275        44.381946622124524       1.249000902703301E-16    1915.9094969574671
3.082961872340937         44.368541440337296       1.1796119636642288E-16   2054.127525456539
3.054333424698568         44.39903696901727        1.3183898417423734E-16   1770.1910627328357
5.7079214002799885        42.63497321139175        -1.249000902703301E-16   1694.8119418835443
5.437328671457924         44.639920878592875       -5.551115123125783E-17   1337.111893063355
5.312204191162605         44.624770135831255       1.249000902703301E-16    1372.2229128899482
5.23816532548415          44.714845928100175       1.3877787807814457E-16   1328.848952082132
5.340037292258235         44.72942600526608        2.914335439641036E-16    1308.6951275116069
7.626365367092603         43.254044597235804       -1.1102230246251565E-16  828.7755136772985
8.62707054246065          42.36576019432596        0                        397.5430722065435
8.253349917072669         42.437273130470786       0                        523.375887389238
8.288618027701832         42.895011938594656       0                        580.6955195190909
6.260980426543556         42.62858620897314        -2.7755575615628914E-17  1422.829202248403
3.0780360869242407        44.40115640017418        3.122502256758253E-16    1764.9189620435614
5.312074543442983         44.841284348473636       1.1102230246251565E-16   1229.1936666413744
11.856546573360635        37.926194462866405       -1.3877787807814457E-17  -79.22667709761218
11.664765678985551        37.634628778264464       0                        -121.86396706227887
11.606529547346048        38.26548152074851        -1.3877787807814457E-17  -119.93899791783284
11.92192812914942         38.02559444812569        0                        -69.98616817712903
11.425091874855978        40.290277801360425       -1.3877787807814457E-17  -17.693496260021785
11.720880718147983        39.236291541801734       -1.3877787807814457E-17  -26.985844190959188
10.436465353464861        40.882315362097316       -6.938893903907228E-18   3.3831129629018726
11.546532926029986        40.40964070581478        -1.5265566588595902E-16  -5.563128310500929
9.654468185569621         41.27042895000888        0                        -10.279161842370726
9.727029338672278         42.47510744050717        4.163336342344337E-17    279.3670562098609
9.824315010362497         41.76419430018666        0                        124.08120219487843
10.106016752789238        42.48195648557415        -2.498001805406602E-16   214.05342278151565
10.024872350461706        42.3472388486236         9.71445146547012E-17     201.14492218097112
10.177477379059763        42.38110410633483        -2.3592239273284576E-16  207.1866194967523
0.3597271528883865        46.629081886319355       0                        904.7559746574152
2.9430747199705234        44.509241861891425       2.7755575615628914E-17   1816.244430831485
0.12793406888382708       46.85555925107492        0                        804.7211533163797
-1.948925590939133        49.14313545793192        0                        126.70243890965787
-2.895784257445821        49.096855677342504       0                        101.69329326374468
-2.226775291930731        49.80086711793281        1.1102230246251565E-16   17.443404408152617
-6.01836560420249         49.99999999999999        2.220446049250313E-16    -0.5611202337225843
-7.325618757590611        46.56980980730684        -6.938893903907228E-18   -18.4440214377806
-2.590335011579692        49.999999999999986       1.1102230246251565E-16   -20.384115337495203
25.698462377886255        6.410189818627722        0                        190.06293138256044
24.31775162964755         8.6503944580973          -2.220446049250313E-16   190.49233969297174
18.023567379475523        7.271204204845775        0                        162.10294394830086
19.754433600296384        12.680372183530668       7.979727989493313E-17    171.30075796819216
19.758921445375996        12.683056813340563       -1.0495077029659683E-16  175.37656215024822
19.759559300367044        12.678222693263411       -2.246466901389965E-16   181.4486101521926
19.75650217900244         12.675400394435515       6.071532165918825E-18    174.21954504991876
19.765246550903512        12.68251355066496        -7.806255641895632E-18   185.84704780622647
19.77476611304548         12.66555790974865        8.673617379884035E-19    181.2562748496524
23.396559378081584        9.26154395945887         0                        188.71867805290958
26.64731898262456         10.287932810653277       -1.1102230246251565E-16  185.4413460082413
27.867482369993077        11.60272776776247        -2.220446049250313E-16   181.897947617023
28.5002867963558          11.028646396331922       1.1102230246251565E-16   180.94910533125005
28.546729348139           11.67897546124734        0                        180.0971241143772
30.419794271798683        9.359053398674043        0                        178.05480149793203
30.19622704121747         11.34236944253223        -1.6653345369377348E-16  176.3165151650916
29.56484200057602         12.62784025483737        -1.1102230246251565E-16  176.7528185467295
13.86174687470575         14.518950136290108       7.28583859910259E-17     17.913239774088908
19.747975300284768        12.690631015043616       8.413408858487514E-17    174.0959602169346
16.516256188210857        13.73744426917624        -2.220446049250313E-16   135.6895836722626
15.71806745858207         15.82911695033904        -1.1102230246251565E-16  124.50402946752952
19.7593730778105          12.688766907525984       1.6219664500383146E-16   181.32477337267895
19.776129854405525        12.696995545599439       1.448494102440634E-16    184.53443079997237
14.03217248853488         18.207107287419948       1.3877787807814457E-17   31.657895000553633
15.114549227882247        18.94581427381563        -5.551115123125783E-17   96.51355792310967
15.015915976343209        19.389805515262555       5.551115123125783E-17    88.0642861095728
14.615584959220115        19.43353247434005        -1.1102230246251565E-16  62.216392411064774
14.869732975490235        19.539193325725094       -2.7755575615628914E-16  80.55041017749531
13.206477734443979        20.975997724333077       -2.7755575615628914E-17  -23.3683497514701
14.266983995474938        20.45200537266558        0                        55.56344571733089
11.700171510454355        21.849860645649528       1.3877787807814457E-17   -270.6667753293135
11.786224731923271        21.756701043876163       1.3877787807814457E-17   -249.97519658038374
13.497276485021343        21.460034998825474       0                        2.962347903110043
10.272220161595806        25.920030818915134       -5.551115123125783E-17   -614.6078224095597
11.088226595024295        24.86468187356229        2.220446049250313E-16    -362.6895715288957
10.95914436837893         28.58640934167318        -4.163336342344337E-17   -384.62355704511185
11.517659918484437        28.20324509777754        0                        -233.7784688374109
10.027966212003138        27.546047877699966       0                        -725.1543732477292
11.699916348400894        27.952534203542523       0                        -187.70681353844338
10.573408674447027        27.312051694570513       0                        -485.23174869742934
11.747859011935791        26.48678607175608        -5.551115123125783E-17   -168.9100854414506
12.04440563532188         27.460125586293458       0                        -125.45059790906521
12.269627719296828        26.285415846270162       -5.551115123125783E-17   -72.18983970014607
10.869398643361084        32.802505486263          5.551115123125783E-17    -219.72145587699097
10.753730089816802        31.748561882119155       0                        -297.28115323606283
11.426401837049568        30.948099966344486       -5.551115123125783E-17   -192.54174247163033
11.345149467355537        30.19845779771974        5.551115123125783E-17    -238.74707323838743
11.931049229263014        28.884597202607488       -2.7755575615628914E-17  -118.87717254343056
11.938980571537172        22.305289305614473       0                        -177.93998992209316
12.670461972510369        24.629127715001793       -5.551115123125783E-17   -27.560338746487627
12.645978013635245        24.105014791055755       -5.551115123125783E-17   -21.50814729889322
13.295901729825488        22.569329302672063       0                        -7.652090264555568
12.291897756631016        30.339749578038784       1.6653345369377348E-16   -60.49964122045441
11.599776717219498        33.30978804233221        5.551115123125783E-17    -167.06600915697396
12.16180022913154         32.13881160911222        0                        -83.23953829332874
12.409634292629894        31.344722614812433       5.551115123125783E-17    -53.614416347895485
13.57505845605175         24.058527173752623       -1.1102230246251565E-16  9.518889174762542
13.512596997859632        17.528212006995677       0                        -9.632933985573242
11.818365056431563        28.305353890696118       -2.7755575615628914E-17  -159.17746463006543
16.301272470266362        16.651344107332285       -2.220446049250313E-16   137.40477195454923
24.646646285443573        11.03767104148451        -5.551115123125783E-17   188.49418177231428
25.40477510029356         13.374167966906004       -2.220446049250313E-16   186.49684049933853
25.06527590696826         15.040089985394943       2.220446049250313E-16    185.13850092707116
27.96959692196027         15.408963654394586       0                        177.14525844946772
27.499985094266663        16.10820150368222        0                        177.22700680368175
17.30920195005282         16.619004699693466       3.3306690738754696E-16   153.54594565187617
20.07176443445641         17.526021978969837       0                        179.70222155355307
21.93498856523822         17.51597241130849        0                        184.72543342102205
22.91076314743836         18.849860670922673       -2.220446049250313E-16   183.103116650135
24.09383430745583         17.145242047635307       0                        182.36697272621723
27.485605110149436        16.66576189296741        5.551115123125783E-17    176.93394724724044
24.64795029859598         18.954473970172252       2.220446049250313E-16    178.33031582463502
32.48978541687038         11.085945015723418       2.220446049250313E-16    170.79252835967196
31.535438185002718        8.378318382975305        0                        176.18679203336418
35.713687161351466        7.379846944151535        -6.938893903907228E-18   166.4497681793248
35.781024345138356        7.32473412097382         -6.938893903907228E-18   166.02848408875602
35.76578804208219         7.3582290095530185       0                        166.0521103207091
35.825826487689845        7.4329569619823666       -6.938893903907228E-18   165.926857044797
37.377895846552406        10.540418708340443       0                        159.45791063127845
38.22410153535963         9.303433416414935        -3.3306690738754696E-16  158.9477226629731
40.73718116879815         7.598705045124149        -1.3877787807814457E-17  155.66187436227523
36.04958183960872         11.798452336748536       -4.440892098500626E-16   160.7688530165014
35.751791144962674        7.452747822551268        -6.938893903907228E-18   166.35481098798863
33.31728494622907         11.58555666957775        1.1102230246251565E-16   168.20377508876385
35.34156849288301         13.427614424752651       0                        160.18635363520707
46.02324980333324         0.8822952139696074       -1.1102230246251565E-16  152.2783910440688
41.458802256827276        10.601940510147992       -5.551115123125783E-17   151.37251256149875
41.87239776243504         10.962079335470134       1.1102230246251565E-16   150.2457325923736
41.92028509262716         10.463764861122103       5.551115123125783E-17    150.78376295677356
40.70746800222193         10.818148664844811       1.6653345369377348E-16   152.32445839153104
41.00571886727107         10.34469458270443        -5.551115123125783E-17   152.33931255902104
41.04224553260556         8.120194165131146        1.3877787807814457E-17   154.7498310168766
41.23639838846235         11.062980908008585       0                        151.06341804118907
40.95330306356653         7.267955985593333        0                        155.7160007895893
40.345026727237965        4.726880065220554        0                        158.48035442143947
40.902963639684785        7.442319145880728        0                        155.58885468808734
35.822181715914546        7.355695357460694        -6.938893903907228E-18   165.7041400459167
44.03811179772764         6.626006529039724        8.326672684688674E-17    152.00125593503063
44.12731673852375         6.717958155677426        3.0531133177191805E-16   151.80266374808332
44.25040531666567         6.562558769903612        1.6653345369377348E-16   151.83086842920395
44.06452500052674         6.4092561655387685       -8.326672684688674E-17   152.18872620441968
43.35196353174058         6.197023507543837        8.326672684688674E-17    153.0854144742625
42.19780158893376         7.158028436864766        0                        153.98719715741197
44.14040420714962         6.917688368383121        1.1102230246251565E-16   151.50542100439375
40.989714852962415        7.519238469769761        -1.3877787807814457E-17  155.46519729770492
46.30545285507627         3.1054470982053095       1.1102230246251565E-16   151.80355796489715
47.09954702138557         3.6740040804999743       3.3306690738754696E-16   150.97049729678645
49.05044834542936         2.581471963813053        0                        150.80180958507543
48.47582227518372         1.3324742335070023       0                        151.272444860338
47.81393558955857         4.185493303993456        0                        150.5262936794627
44.025807754945916        2.483172569086768        0                        153.95722350029115
46.931230651061085        5.414050911904504        2.220446049250313E-16    150.0422766162146
48.10427433730521         6.299400236571596        -4.440892098500626E-16   149.06643004400325
50                        -1.62412505803804        -2.220446049250313E-16   150.68540213448725
49.999999999999986        1.8255408963768545       0                        150.6486386807206
11.66838833748043         40.3186284048443         6.938893903907228E-17    10.19567938786925
12.861438480591872        33.0075840264461         1.1102230246251565E-16   11.537301962102825
11.803828197659428        35.412286036742294       -3.469446951953614E-18   -111.06945563203921
14.112700592603549        35.578999898017635       0                        70.77231379268724
13.054860829674116        34.69693993873307        -2.220446049250313E-16   34.286132604888415
11.822184543978045        35.46197733574354        -3.469446951953614E-18   -83.20131978247449
12.162610166326715        37.97736052131593        -2.7755575615628914E-17  -48.54540522780014
14.761303429107386        36.98409052938766        -1.1102230246251565E-16  95.60539057104283
0.696427625329971         46.86566047097603        0                        808.6279987084865
0.31314217219448154       47.07196548043104        0                        719.4859717571225
-1.8939903708669656       49.60682942368344        5.551115123125783E-17    34.35941411391381
3.849343521195279         46.94652101298058        -2.7755575615628914E-17  805.9493109804158
4.878625626896795         46.88597825088931        1.3877787807814457E-16   808.1294309717041
5.030877628612226         46.88597825088931        1.3877787807814457E-17   727.3812924570788
4.800153482433367         47.163395786764575       4.163336342344337E-17    700.8969687539937
7.778770171817804         44.43800204959062        0                        706.8977972463699
5.600996237633845         44.836686849451          0                        1173.594211895275
7.283592164206103         45.29937204136178        0                        734.4943307158967
5.3566812542981195        46.71615599759636        -4.163336342344337E-17   737.6358376922657
9.962750383098617         44.52059147797222        0                        367.8394005602403
9.055994106208905         43.39309035126023        2.7755575615628914E-17   470.2720990040319
9.053887791018706         45.03234533030894        5.551115123125783E-17    459.2396569529742
5.097349806412342         47.0071432395724         -9.71445146547012E-17    670.1387523120802
10.097861799459094        44.9594860423165         5.551115123125783E-17    342.3050110670339
11.715898156823027        40.701138925094355       5.551115123125783E-17    26.048648866251096
10.491861265361539        42.46341952079635        0                        215.74551208691346
11.826148984066329        42.1702857257365         0                        119.57189082737113
11.261088814630055        43.71791020632003        0                        255.12779826643026
12.621545549917089        42.18471997886027        0                        133.91591291658747
14.315278132255429        40.4860237775136         1.0755285551056204E-16   106.18410392249136
14.096961499555235        40.2598967406284         1.214306433183765E-17    93.93102398714889
14.3245551767069          40.42723321159811        -6.245004513516506E-17   98.85439857391691
14.283175768896625        40.53420282927026        -4.85722573273506E-17    107.90974255802332
14.320321491301542        40.49678490071878        -3.3306690738754696E-16  107.56541218547653
12.601933486830951        42.971962614456245       1.1102230246251565E-16   166.30442691419327
12.989106556729835        44.82462470812229        -1.249000902703301E-16   159.98627562844422
12.930376164322293        44.49733424000846        -1.3877787807814457E-17  160.60838082078828
12.86056971734364         44.84785696245622        -1.3877787807814457E-17  161.2313659882608
1.9522051894965975        49.999999999999986       1.1102230246251565E-16   -6.003923277281733
0.3453339875998013        47.3830484246191         -5.551115123125783E-17   635.1713798953562
-1.8582979687905745       49.999999999999986       0                        22.778524444376174
27.949678812967843        16.480871630209087       2.7755575615628914E-17   175.55839927855956
31.485821421887973        18.36261953297676        -5.551115123125783E-17   161.9528284757269
31.317709151784264        15.200929876653502       1.1102230246251565E-16   168.415131720984
32.11284218388816         12.168858073846195       0                        170.63414872905184
32.66154474608272         11.694712085923854       -1.1102230246251565E-16  169.72417483590982
34.222125525365946        16.982733854797072       0                        157.06654261718424
34.74798548664678         15.739426122233304       -4.440892098500626E-16   157.8700100526072
32.85202068265554         15.691438486525083       -1.1102230246251565E-16  163.52321246993
33.216116063028714        13.101358815984224       0                        166.34868620007518
32.12825799840335         18.27780682197973        5.551115123125783E-17    160.41194304142564
35.93607433088464         17.01535398108483        -2.220446049250313E-16   152.36580376779258
38.03276302181563         14.696672247955796       -2.220446049250313E-16   152.00934497757547
38.42344377816099         15.527096130397997       0                        149.42504812581112
39.10073661120194         14.250331658331575       1.1102230246251565E-16   150.23840981138446
38.28498334556565         13.954893425504803       -2.220446049250313E-16   152.6854474700911
15.943175586786058        19.91130091421112        -2.7755575615628914E-17  119.37166460691367
18.54455699097054         20.533416678720656       5.551115123125783E-17    166.99511179333302
18.098808992258697        20.664103223493107       -5.551115123125783E-17   164.01966097231303
19.329409382704718        20.395763652942243       0                        173.5726050379701
17.940749439438086        21.073249195445445       0                        163.11003494468588
13.706213376835034        21.496139397015607       -2.7755575615628914E-17  25.77453527592599
15.237259481118402        22.919494957515077       1.1102230246251565E-16   109.17577380534836
13.581144400209887        21.67187395744995        2.7755575615628914E-17   2.3763615764259836
14.828238878723244        23.42292769137861        0                        99.5454633554922
12.960515906123357        26.83475745363485        0                        -29.73174131742536
13.405922508308285        25.594116388486874       0                        12.817604049139328
13.186344985204535        29.23782719227195        5.551115123125783E-17    5.690297408790395
12.115892660753138        28.1222696302465         -2.7755575615628914E-17  -118.69447036357171
14.334016499382598        27.604789530094706       0                        96.88030781583254
13.259139207630383        31.740159790544414       0                        29.1352595166881
14.41192441912526         28.80023536925519        -5.551115123125783E-17   92.89395520293726
13.645657092185555        30.359296601239187       -2.220446049250313E-16   66.63040712461395
15.312913532006787        23.98366868369108        0                        122.15372904492915
17.674925734456878        22.057974191268286       -5.551115123125783E-17   153.85405916129386
14.755032821028761        26.91353236697599        -1.1102230246251565E-16  104.9431394587665
23.001521089593112        24.142815424404294       1.3877787807814457E-17   174.02909175945896
23.473002141871113        24.510205487073716       -8.326672684688674E-17   170.03620012682185
23.52076677047893         24.396802738650443       -1.249000902703301E-16   171.47752027036353
23.65181222444146         24.513242041100742       6.938893903907228E-17    171.1366030687434
23.62511938968738         24.338123905781934       1.1102230246251565E-16   170.9154737118275
23.550152360335442        24.476011330340036       4.163336342344337E-17    169.70083182399426
15.436383520309912        31.735320385286656       5.551115123125783E-17    114.76380068284188
15.104388143448125        32.62225607059892        5.551115123125783E-17    102.88883055026542
18.170251572733463        23.844184896891402       -5.551115123125783E-17   164.1035649586526
17.1472468632695          25.08025431732731        5.551115123125783E-17    149.51690510630914
16.73705335738086         26.49318550344408        0                        142.81874095923973
17.8050851478797          25.916241260515953       2.220446049250313E-16    158.57167036476574
18.231430119818192        25.72839157956733        5.551115123125783E-17    162.50142937084246
18.11825531197381         26.15206240930928        0                        162.91361199564534
16.968774871377143        34.83076684449466        -1.1102230246251565E-16  127.82143143129511
16.10434989799898         33.17939896464564        -5.551115123125783E-17   126.01946720072696
15.912593769970101        35.76604908236376        0                        107.54388810151032
16.697216631015355        35.53247069568678        -2.220446049250313E-16   123.71557981791472
18.344626787953136        20.986838739738335       0                        159.87661941820517
19.11702106192204         21.10714799237684        -5.551115123125783E-17   171.55300683818595
22.762604098689174        20.718663718447985       0                        182.34839266031463
24.711738166864755        20.455171170477257       2.220446049250313E-16    175.42611300463318
25.97542126323163         20.005918638983406       0                        175.35937905538927
27.716281383046375        16.8117670314207         0                        176.238496440008
27.823675228244177        16.57622052026073        0                        175.90311340085344
27.50455624132629         22.14654542118061        2.220446049250313E-16    165.77288962050253
28.71452784140284         22.50554749598718        2.220446049250313E-16    160.6421868147233
28.086487491555943        20.79317945395392        0                        166.3086591394832
28.15644751904687         23.779755671020283       2.220446049250313E-16    159.49518910581799
29.40837179652128         24.532773159700866       5.551115123125783E-17    152.34220053435928
33.468067441900885        21.86227175871441        1.1102230246251565E-16   147.86136868552396
34.44201304350179         21.457085199644663       -5.551115123125783E-16   145.91952015140964
33.96015420183047         20.71710693662071        0                        149.2723165582243
32.263027934981196        19.504408894850286       0                        157.22605696361347
32.34356593310535         23.60658949979808        0                        146.1038737856348
32.14326194637629         21.35375476380826        -2.220446049250313E-16   153.266307741036
29.306516062071907        20.277759714094827       1.1102230246251565E-16   164.25151173509815
27.94056821021269         16.756780515518276       2.7755575615628914E-17   175.13504084250818
31.280363140543884        18.802236230854454       5.551115123125783E-17    161.73862782636843
27.439849855748857        19.485298988161286       2.220446049250313E-16    172.15209400760287
19.370305481280667        26.429104704511857       5.551115123125783E-17    166.71823815952624
23.508612981680574        24.706691180949544       2.7755575615628914E-17   170.0042963872106
23.58164405942408         24.565213224208563       1.249000902703301E-16    171.45315374699976
19.40167537378538         33.38015114418515        0                        141.46932850829072
25.60290349685603         26.968453922962702       -2.220446049250313E-16   157.61172694903547
24.061486346012398        27.50999350530578        -1.1102230246251565E-16  159.3686104293318
26.479833035815112        25.98028602498347        -1.1102230246251565E-16  157.76989325153073
28.275026120417778        26.259011755921158       0                        150.2778331464836
27.752368562787833        27.305163406576714       0                        148.74576643774665
31.664001063105808        18.65641025989972        0                        161.01428381252765
39.77964397229337         15.167146185072404       5.551115123125783E-17    147.46470546164204
39.097361396972985        17.30943774452949        0                        144.74271028894628
40.72396728963449         19.292636633525685       -1.1102230246251565E-16  136.59409727119845
41.919131407154126        16.582693451396075       -2.220446049250313E-16   140.65986616544834
41.12901306141778         13.168105147892472       1.1102230246251565E-16   148.39228870951408
42.21461792577965         14.962466016263292       1.1102230246251565E-16   143.3004621117973
42.99611166059924         13.02496106610403        0                        145.68773640900199
45.613952883926885        16.54317637569723        2.220446049250313E-16    136.36592216321228
46.107068050869024        15.946493432925367       5.551115123125783E-17    137.1357387500337
46.29347036754654         16.465451106384215       1.6653345369377348E-16   135.8106262469956
46.40580536988479         17.27373345958333        -1.6653345369377348E-16  134.1298539950437
46.91192579665197         16.516356168120915       1.1102230246251565E-16   135.73653276533733
46.91573876129045         8.968042811893781        -1.942890293094024E-16   147.17272409769603
47.16816924366266         8.837454685117386        -3.0531133177191805E-16  147.3578508061072
47.03802002997302         8.73047046102242         -2.3592239273284576E-16  147.3881809714463
47.11963497672372         9.009816546891017        1.3877787807814457E-17   147.23949667058355
46.94204381952913         9.121103489078203        -2.498001805406602E-16   146.91156792201235
49.999999999999986        11.175342331715402       -5.412337245047638E-16   143.3639236943445
49.999999999999986        11.037784008978237       -2.7755575615628914E-17  143.64196420821594
49.83487498057074         11.212901098807876       4.163336342344337E-17    143.36219555008185
49.999999999999986        11.334402102650827       -2.7755575615628914E-17  143.37929350395166
44.74999999999999         12.335961483404763       0                        144.34547898609273
49.999999999999986        2.5112266664199514       5.551115123125783E-17    150.4857933261148
49.999999999999986        6.095035811068229        -2.220446049250313E-16   148.64048370647419
17.828268202113712        36.153598833555954       -5.551115123125783E-17   122.45067894733246
14.565190575127069        40.56242979410295        6.938893903907228E-18    108.04378760110691
17.285828102493976        37.637789441708996       0                        117.52495956972291
14.595782757721407        40.272136203891236       1.214306433183765E-17    98.63137687089878
17.140163409244053        38.08142493122733        0                        113.32609999853176
