Model:,Luke_electric_field_simulation_V2.mph,,,
Version:,COMSOL,5.6.0.401,,
Date:,Mar,11,"2024,",22:13
Dimension:,3,,,
Nodes:,46324,,,
Expressions:,1,,,
Description:,Multislice,,,
x,y,z,Color,
19.36480536,-7.16E-15,-22.27558467,288.5322988,
19.19113485,-7.11E-15,-20.97306791,304.7374785,
18.51420339,-7.16E-15,-21.31933191,310.9013211,
19.39605868,-7.16E-15,-22.50998246,285.6815456,
18.32367072,-7.18E-15,-22.19065391,304.3603172,
18.60045778,-7.19E-15,-20.92488331,313.7971151,
15.67945787,-7.22E-15,-21.79589255,344.6505232,
15.07125656,-7.16E-15,-22.15141576,347.7903326,
15.97504492,-7.11E-15,-22.95541809,322.867194,
16.72226398,-7.11E-15,-21.18632171,339.2670878,
16.00404732,-7.22E-15,-21.60615424,342.974846,
17.07131872,-7.12E-15,-22.55558967,314.2400923,
15.19878317,-7.16E-15,-23.23853306,328.9759682,
16.15464176,-7.13E-15,-22.88991628,321.4538608,
18.29804432,-7.17E-15,-22.17522417,304.9806557,
18.08908334,-7.16E-15,-20.96669078,321.2741983,
17.46382499,-7.13E-15,-21.01780885,330.1598434,
16.19142653,-7.11E-15,-23.07069699,318.2339172,
16.28869148,-7.11E-15,-23.01929396,317.7118145,
15.43763773,-7.05E-15,-23.4690628,322.2801348,
16.27629309,-7.11E-15,-23.48777821,310.9956214,
17.10694195,-7.05E-15,-23.80902587,295.3740038,
16.52741524,-7.08E-15,-23.24969745,311.1947805,
17.11852547,-7.11E-15,-22.58073942,312.7776447,
17.34306272,-7.44E-15,-23.68423967,294.8437119,
17.13704033,-7.11E-15,-22.67173168,311.2988511,
17.43236157,-7.16E-15,-24.12310361,287.7113561,
17.94291078,-7.22E-15,-23.00330722,297.6243631,
17.68255414,-7.05E-15,-23.57435193,293.1919092,
17.57763312,-7.05E-15,-23.80447701,291.4056764,
17.93114996,-7.11E-15,-23.98568455,285.1133042,
18.42309885,-7.22E-15,-24.23785032,276.3569306,
18.52498636,-7.16E-15,-23.30167061,287.2637924,
18.62525663,-7.22E-15,-23.79445418,279.7985752,
18.78837651,-6.99E-15,-23.43668053,282.5756173,
18.90618831,-7.33E-15,-23.17828187,284.4598907,
19.18532707,-7.16E-15,-23.64015156,275.3025766,
19.61501166,-7.11E-15,-23.27865452,273.6566247,
14.09187193,-7.16E-15,-20.55596201,391.1630809,
13.83066639,-7.13E-15,-19.78656153,410.1872938,
14.50889283,-7.11E-15,-21.78432829,361.87935,
14.25819546,-7.05E-15,-21.04588043,379.0493476,
15.39692691,-7.11E-15,-19.80170573,378.4277467,
14.97438152,-7.10E-15,-18.80284349,404.1467253,
14.48765986,-7.05E-15,-20.32721645,387.4423305,
14.36986545,-7.16E-15,-20.00372373,395.5988888,
13.67485103,-7.08E-15,-19.32759573,421.4054859,
14.04563343,-7.02E-15,-19.11330211,417.634065,
14.80444973,-7.11E-15,-21.19720008,366.7618537,
14.89745378,-7.11E-15,-18.6209927,408.5577898,
15.44715861,-7.11E-15,-19.92044928,376.1743065,
17.02914432,-7.09E-15,-19.5697067,355.5857004,
16.61723917,-7.13E-15,-19.2144598,366.5406327,
16.47965178,-7.17E-15,-19.34249792,367.2651091,
17.60884847,-7.08E-15,-20.06967155,340.1680257,
17.92236684,-7.08E-15,-20.34006493,331.8297653,
16.85881845,-7.11E-15,-20.76764569,342.830552,
16.44924086,-7.19E-15,-19.22819452,369.224873,
16.69303947,-7.22E-15,-20.14454362,353.5138112,
16.39447065,-7.11E-15,-19.02233347,374.0185201,
15.1069519,-7.11E-15,-18.67715782,403.1349034,
15.15157832,-7.11E-15,-18.79858389,399.9428343,
15.52627816,-7.11E-15,-18.78957654,393.4822707,
15.74009792,-7.12E-15,-19.64272302,374.7046399,
15.5337234,-7.11E-15,-19.83838,374.891175,
16.10616829,-7.16E-15,-20.48759834,357.6480424,
16.38321386,-7.33E-15,-20.80179988,349.2893254,
15.94286927,-7.38E-15,-20.30239848,362.5749223,
15.76024871,-7.16E-15,-20.68980514,359.6051209,
15.06336218,-7.16E-15,-21.09716918,364.553041,
15.39234294,-7.44E-15,-21.4702712,353.6221851,
15.88602586,-7.16E-15,-21.16255506,351.1020342,
14.91323327,-7.11E-15,-21.55746444,359.6926733,
13.80328837,-7.13E-15,-18.8328849,428.775019,
13.0760334,-7.11E-15,-18.97372252,442.6036651,
13.60381379,-7.22E-15,-18.67415034,436.9383708,
13.33138698,-7.08E-15,-18.45736306,447.6906928,
13.88401782,-7.19E-15,-18.51510439,433.5476644,
12.67363486,-7.11E-15,-18.38863818,463.4631049,
5.713919147,-7.11E-15,-14.12303118,819.9366352,
5.352126148,-7.09E-15,-14.37655329,809.7115159,
6.01615328,-7.11E-15,-14.73212484,787.8652073,
6.481621516,-7.27E-15,-13.97705749,815.3611034,
5.44235955,-7.08E-15,-15.66291426,739.5337234,
5.384028414,-7.08E-15,-15.75753712,734.6204067,
5.711061441,-7.09E-15,-15.61182232,739.6359738,
5.451532562,-7.09E-15,-15.79368407,731.7779699,
6.142158863,-7.16E-15,-16.16349888,702.6973634,
6.584642442,-7.24E-15,-15.44571649,736.4749933,
6.554819916,-7.22E-15,-15.02056868,759.3109663,
6.65422633,-7.24E-15,-16.43769946,683.1925922,
5.708203734,-7.12E-15,-17.10061346,651.8826205,
5.545380476,-7.11E-15,-17.13157326,651.7459039,
6.455413501,-7.30E-15,-13.60343789,830.8609537,
6.687663368,-7.19E-15,-16.91437548,656.3565783,
6.115897304,-7.13E-15,-12.34193357,955.4054866,
4.945039871,-7.11E-15,-10.83565774,1150.885315,
5.305056319,-7.09E-15,-11.76249941,1040.357717,
6.386558603,-7.24E-15,-13.34760105,851.9009076,
5.455509152,-7.11E-15,-12.14983159,994.1676318,
5.741789195,-7.11E-15,-12.88684311,909.1478981,
4.966201457,-7.11E-15,-11.52035072,1080.448693,
4.930015161,-7.08E-15,-11.38589714,1095.74773,
5.949560458,-6.99E-15,-11.72389339,1019.01497,
4.868323442,-7.11E-15,-10.6381557,1171.151661,
6.20248698,-7.22E-15,-12.66366564,922.2924115,
4.695540159,-7.11E-15,-10.51468324,1191.35139,
5.182941682,-7.08E-15,-12.32566939,981.5304192,
5.845236006,-7.27E-15,-11.33626608,1059.313607,
5.329421018,-7.11E-15,-14.1013177,826.498987,
5.57083053,-7.11E-15,-17.18082644,648.073696,
5.533460999,-7.10E-15,-17.20264671,648.1413403,
5.601333414,-7.11E-15,-17.2398583,645.4232151,
6.546200682,-7.27E-15,-17.75788916,610.512187,
5.910011261,-7.08E-15,-18.19767465,596.3187351,
5.968720549,-7.08E-15,-18.35281299,588.9407247,
6.094208874,-7.11E-15,-18.22353409,593.0817646,
10.81193478,-7.13E-15,-16.63885288,550.0872557,
11.19548181,-7.22E-15,-16.68974177,541.3671422,
10.98887357,-7.16E-15,-15.94235745,569.0360823,
11.65421105,-7.11E-15,-17.86240412,499.9691938,
12.03798434,-7.16E-15,-17.91332303,488.3541299,
11.83125422,-7.16E-15,-17.16549781,515.719144,
11.42935857,-7.13E-15,-17.53576719,513.3486169,
12.27199907,-7.13E-15,-18.75984754,463.2088822,
11.53458579,-7.11E-15,-16.73473397,534.496228,
12.37728836,-7.16E-15,-17.95834177,481.1589141,
10.69188322,-7.16E-15,-15.51112616,589.3924419,
10.58671807,-7.16E-15,-16.31168684,569.8958861,
11.34409958,-7.09E-15,-18.84818003,481.0670305,
10.50132097,-7.11E-15,-17.62622561,531.1045253,
10.78086105,-7.08E-15,-18.03153399,512.6101964,
11.4050039,-7.11E-15,-17.91066469,503.9103782,
10.45900621,-7.16E-15,-18.27758727,512.5962504,
10.47109364,-7.16E-15,-18.09152245,517.8832346,
10.56232395,-7.16E-15,-16.68719163,557.7869352,
7.182178709,-7.13E-15,-14.5883163,751.6681781,
7.090997778,-7.13E-15,-13.87903418,790.1655266,
7.35762145,-7.11E-15,-15.95305779,683.2646613,
7.278061592,-7.16E-15,-15.33417417,714.2843207,
7.853433622,-7.13E-15,-15.24162072,698.7700637,
7.878179185,-7.13E-15,-15.59439171,681.7955706,
8.553659425,-7.09E-15,-15.1289835,680.3530917,
7.77877277,-7.19E-15,-14.17726093,751.2586663,
7.956454547,-7.11E-15,-16.71027972,627.7895419,
7.465125406,-7.08E-15,-16.78931416,640.9264067,
8.554037873,-7.16E-15,-15.88745143,645.8760665,
8.553352136,-7.11E-15,-14.51312701,712.5461433,
8.554400441,-7.09E-15,-16.61409508,612.8432595,
9.836780255,-7.13E-15,-15.95237041,601.4413908,
9.257300561,-7.11E-15,-16.50950376,599.7742337,
9.904128031,-7.11E-15,-16.41325603,588.3545206,
9.293673119,-7.13E-15,-16.23262076,606.2218138,
10.27789364,-7.17E-15,-18.01111424,525.9662243,
10.09145834,-7.11E-15,-18.33227828,519.3095396,
9.129588693,-7.11E-15,-18.47540419,536.3498274,
9.189186302,-7.27E-15,-17.55800342,566.1320037,
8.236605217,-7.13E-15,-17.1615472,602.1365036,
7.85575384,-7.09E-15,-17.81762343,587.9204323,
9.709199194,-7.13E-15,-15.05253202,643.0000129,
9.180219464,-7.16E-15,-14.80567037,674.9693212,
15.03688332,-7.10E-15,-18.51899103,408.4166552,
15.1550951,-7.11E-15,-18.43251152,407.4448474,
15.8937795,-7.13E-15,-17.8921164,401.0667908,
8.107111488,-7.11E-15,-16.89943472,614.7995354,
7.89739775,-7.08E-15,-17.03321768,615.4087256,
7.158001736,-7.16E-15,-17.50490157,615.8711613,
7.927497334,-7.08E-15,-16.86862531,621.6139619,
4.66995283,-7.09E-15,-10.3965786,1197.716576,
4.710243042,-7.11E-15,-10.36649821,1200.710578,
4.739666785,-7.11E-15,-10.39575244,1195.085556,
5.639164633,-7.11E-15,-10.38509276,1158.579155,
4.688602973,-7.11E-15,-10.4350031,1194.022474,
4.70669301,-7.11E-15,-10.42109803,1193.208749,
4.748794731,-7.11E-15,-10.4491956,1189.920961,
5.789366346,-7.16E-15,-10.69455016,1117.07073,
4.725979029,-7.11E-15,-10.47725228,1189.954648,
24.55144625,-7.12E-15,-18.42095741,252.2910697,
24.59622859,-7.23E-15,-18.5136377,251.1929927,
24.6214909,-7.17E-15,-18.50542982,250.8822018,
24.20341792,-7.11E-15,-18.64126436,256.2424054,
24.60850787,-7.13E-15,-18.53905055,250.9026229,
24.68732616,-7.11E-15,-18.33494348,250.8597953,
24.67332059,-7.14E-15,-18.50496325,250.3332493,
24.66649713,-7.10E-15,-18.58779618,250.0827523,
34.31747929,-7.12E-15,-29.00475595,129.5622876,
33.62029845,-7.12E-15,-30.23043704,125.4412962,
34.14258169,-7.11E-15,-28.0924172,135.0886306,
34.33388157,-7.12E-15,-29.09031712,129.0440148,
34.32218762,-7.20E-15,-29.02931658,129.4135156,
34.21778327,-7.08E-15,-30.28611357,122.9309863,
33.3032524,-7.09E-15,-31.31620387,120.3082941,
34.06555867,-7.13E-15,-27.69063299,137.637723,
34.50179355,-7.11E-15,-29.96621596,123.7153685,
34.72049897,-7.11E-15,-31.27802208,116.0860968,
34.41762004,-7.11E-15,-31.28618189,116.8818224,
34.55858406,-7.11E-15,-30.30684831,121.7172493,
35.82515347,-7.22E-15,-30.55049492,116.6187921,
36.76853165,-7.22E-15,-30.73197008,112.8199647,
36.86663808,-7.16E-15,-31.32041739,109.4215643,
37.53596317,-7.16E-15,-30.87959885,110.0488482,
35.98215078,-7.22E-15,-31.30294503,112.1782043,
37.63108996,-7.16E-15,-31.33551854,107.4974097,
36.64793266,-7.16E-15,-30.00861127,117.0012171,
35.70821725,-7.27E-15,-29.99004792,119.9279162,
37.35715644,-7.22E-15,-30.02262143,114.7483938,
37.92234662,-7.16E-15,-30.82176383,109.5859483,
37.8092924,-7.22E-15,-30.33279978,112.2031793,
38.24912023,-7.11E-15,-29.45291787,115.1561764,
37.62737116,-7.16E-15,-29.54598311,116.4662884,
38.36998045,-7.11E-15,-30.03217164,112.0913525,
38.74002702,-7.16E-15,-29.37943749,114.2118524,
38.5963897,-7.11E-15,-28.7582003,117.5733849,
38.09604693,-7.27E-15,-28.71927453,119.0717443,
38.44505156,-7.05E-15,-28.10365677,121.1218808,
34.59020192,-7.11E-15,-28.28089535,132.6979083,
34.35300589,-7.13E-15,-29.02992537,129.2862483,
34.34955016,-7.16E-15,-29.04083804,129.2365436,
34.39603918,-7.13E-15,-29.06041304,128.9891366,
35.81358981,-7.16E-15,-29.65729696,121.4451643,
34.45521315,-7.10E-15,-29.0319444,128.9681535,
34.6467337,-7.08E-15,-28.10237633,133.5320007,
36.00194507,-7.13E-15,-29.06249888,124.0226601,
35.35070983,-7.11E-15,-28.6011202,128.5922925,
36.5395793,-7.13E-15,-29.44339499,120.2501511,
37.85651812,-7.11E-15,-27.86279664,123.8351585,
37.51017405,-7.22E-15,-28.61975075,121.1559648,
37.41422756,-6.99E-15,-27.68178712,125.9131573,
36.93761861,-7.22E-15,-28.52248925,123.0779596,
37.17170271,-7.11E-15,-29.35949861,118.3629423,
36.61051241,-7.11E-15,-27.35286284,129.9029426,
35.74678619,-7.11E-15,-27.46749791,132.504916,
35.6097819,-7.16E-15,-27.54656783,132.6320257,
35.68760118,-7.20E-15,-27.63689314,131.9082226,
36.61232609,-7.05E-15,-28.71022684,123.3072852,
35.64075089,-7.11E-15,-27.7709848,131.4389779,
34.82992968,-7.16E-15,-27.99664758,133.3777913,
35.58240724,-7.14E-15,-27.5623667,132.6582039,
35.56270813,-7.15E-15,-27.49192903,133.0745879,
34.51490384,-7.13E-15,-27.63099521,136.3172595,
35.49556325,-7.18E-15,-27.5008406,133.2823832,
32.42736929,-7.11E-15,-27.8465511,143.8137786,
32.5587225,-7.11E-15,-27.81567419,143.4027182,
33.48944299,-7.16E-15,-27.59689174,140.3060862,
23.56549699,-7.11E-15,-16.54080293,274.5287264,
23.19437029,-7.05E-15,-17.38476367,275.9663391,
23.93003281,-7.11E-15,-17.23595399,266.2398431,
24.66358589,-7.05E-15,-16.21631182,260.5677279,
24.24304741,-7.11E-15,-17.17263745,262.1013488,
25.076656,-7.11E-15,-17.00401526,251.786771,
24.08513795,-7.08E-15,-17.53173149,262.7727683,
23.53804136,-7.11E-15,-18.77585661,265.0989833,
23.82064719,-7.08E-15,-17.60988992,266.1629584,
23.0062651,-7.22E-15,-16.70605893,281.6387478,
22.78340963,-7.11E-15,-17.46789272,281.9175244,
24.18711638,-7.05E-15,-16.3571111,266.6255162,
23.47589542,-7.11E-15,-18.78842748,265.8541606,
22.98704904,-7.11E-15,-17.8562226,277.1937682,
23.50669001,-7.11E-15,-18.84715117,265.1398288,
25.00149847,-7.13E-15,-17.26094209,251.626556,
22.46740808,-6.99E-15,-16.86529404,288.3632175,
25.36796766,-7.11E-15,-16.00816326,252.4691952,
2.268387947,-7.13E-15,7.943820294,4582.427739,
2.549489946,-7.11E-15,8.307388844,4606.007568,
2.38419433,-7.13E-15,7.14691047,4198.003756,
2.524745723,-7.11E-15,7.328695254,4214.738159,
2.535139557,-7.11E-15,7.739796417,4379.091243,
2.517570508,-7.12E-15,7.044898246,4101.279679,
2.552708606,-7.11E-15,8.434694589,4653.084187,
2.5000015,-7.10E-15,6.350001664,3966.244604,
3.317200024,-7.19E-15,8.86950187,4735.230378,
2.752230744,-7.11E-15,8.754856876,4845.340519,
2.805454494,-7.11E-15,8.534617921,4641.814861,
3.577356163,-7.09E-15,9.039746865,4778.098436,
3.936671832,-7.08E-15,9.274881406,4835.696538,
2.985188436,-7.11E-15,9.081803991,5022.745942,
2.863333751,-7.18E-15,9.033628623,5027.814394,
3.694796418,-7.11E-15,9.362348196,4994.51235,
4.006104706,-7.11E-15,9.009296149,4606.420842,
3.492325628,-7.13E-15,8.806173091,4621.566558,
2.660862961,-7.12E-15,8.477453518,4646.077281,
4.323788296,-7.09E-15,9.134892665,4533.342502,
4.160365702,-7.08E-15,9.824191275,5340.61924,
3.860919198,-7.11E-15,9.670391672,5218.97381,
4.204228677,-7.09E-15,9.639182046,5112.001696,
2.500000464,-7.15E-15,6.349999962,4151.059446,
4.774633852,-7.11E-15,10.85980592,6039.907117,
4.508802087,-7.16E-15,10.74086052,6455.626286,
4.653606133,-7.08E-15,10.62893461,5840.923946,
5.067738027,-7.11E-15,10.6142358,4713.661586,
4.817488137,-7.11E-15,10.50226244,5145.23446,
4.953804414,-7.05E-15,10.39689713,4616.450713,
4.516632989,-7.10E-15,10.36764596,5427.756221,
4.485623522,-7.16E-15,10.3537709,5456.876047,
4.502515018,-7.13E-15,10.34071466,5385.939385,
4.262833045,-7.12E-15,10.58028601,6549.758942,
4.718928858,-7.10E-15,10.90647698,6291.962546,
4.998888239,-7.09E-15,10.6719199,5025.194928,
4.438684435,-7.11E-15,10.33276818,5494.776223,
4.542792426,-7.11E-15,10.34572892,5317.262812,
5.27884762,-7.11E-15,10.43736281,3951.825071,
4.748438109,-7.11E-15,10.97827374,5946.858228,
4.759827695,-7.11E-15,10.92676539,6044.181124,
4.794000429,-7.11E-15,10.94371723,5714.672542,
5.035360834,-7.09E-15,10.76065865,4484.699369,
5.049438039,-7.11E-15,10.6969958,4727.649783,
5.091674565,-7.11E-15,10.71794779,4197.724465,
5.322283559,-7.12E-15,10.54304356,3195.532901,
4.854249218,-7.13E-15,10.16275562,4587.390425,
4.511457606,-7.15E-15,10.3029958,5330.779412,
4.490178735,-7.15E-15,10.31170124,5376.925463,
4.452000419,-7.11E-15,10.22191056,5346.649868,
4.26473757,-7.13E-15,9.781491485,5198.149496,
4.655518073,-7.15E-15,9.695364523,4429.795637,
4.517314695,-7.11E-15,9.678159138,4650.402567,
4.628808054,-7.09E-15,9.63254586,4408.614459,
5.025972105,-7.11E-15,10.09250171,4190.213133,
4.674880201,-7.13E-15,9.613697189,4323.005387,
4.742725075,-7.13E-15,9.706221205,4297.344659,
4.546145921,-7.10E-15,9.438134737,4371.6961,
5.668572459,-7.12E-15,11.69999981,-5.01E-11,
5.498385442,-7.10E-15,11.69999981,-5.58E-11,
5.630781418,-7.12E-15,11.62490598,396.141442,
5.25148264,-7.11E-15,11.69999981,-6.40E-11,
5.149386525,-7.11E-15,11.33258926,1938.195778,
5.334286229,-7.11E-15,11.69999981,-6.13E-11,
5.115738846,-7.11E-15,11.35167392,4772.170762,
5.467225609,-7.12E-15,11.29990746,2110.601616,
5.207006953,-7.11E-15,11.29990746,2110.601616,
5.409442507,-7.11E-15,11.18508779,2716.308185,
5.385698741,-7.11E-15,11.54526949,816.2467076,
5.708094578,-7.14E-15,11.58105463,573.102897,
5.527655559,-7.09E-15,11.11803839,2804.012652,
5.598530558,-7.12E-15,11.29990746,1927.729202,
5.13293938,-7.11E-15,11.29990746,4712.566518,
5.26587876,-7.08E-15,10.89981511,4251.897593,
5.442613194,-7.11E-15,10.89981511,3855.458404,
5.156144854,-7.12E-15,11.23006861,4632.153621,
5.754447921,-7.10E-15,11.69999981,-6.01E-11,
5.347216539,-7.11E-15,10.65502215,3916.023719,
5.8908374,-7.11E-15,11.47740452,1025.520274,
5.669498488,-7.09E-15,11.03758633,2526.735465,
5.801511839,-7.09E-15,11.29990746,1631.36444,
5.60016499,-7.09E-15,10.89981511,2996.984914,
6.002858689,-7.09E-15,11.69999981,177.1626437,
5.448159577,-7.11E-15,10.59776815,4001.043528,
4.845792229,-7.10E-15,11.48821681,9146.261261,
5.106166436,-7.11E-15,11.27164016,7165.491392,
4.96668655,-7.12E-15,11.12437508,6389.032648,
4.76537693,-7.12E-15,11.05434909,6227.239394,
5.056296734,-7.11E-15,10.85468562,4504.795957,
4.847184597,-7.09E-15,10.99820303,5742.88227,
5.157408685,-7.09E-15,10.78529068,3906.144329,
4.783242336,-7.11E-15,10.98529803,5733.814941,
5.078377869,-7.09E-15,10.76934047,4098.721845,
4.198700385,-7.11E-15,3.923858266,4303.597491,
4.450420805,-7.11E-15,3.852047494,4210.438768,
2.752637833,-7.11E-15,2.811398054,5891.946044,
2.754691743,-7.09E-15,2.945937422,5696.28825,
2.429324882,-7.11E-15,3.830281554,5007.071412,
2.763216167,-7.11E-15,3.504321606,5198.104733,
2.434467103,-7.11E-15,3.825261483,5010.013494,
2.870787669,-7.11E-15,2.937263114,5728.364416,
2.945377891,-7.11E-15,3.326486996,5302.327158,
3.097107451,-7.19E-15,3.178361658,5406.399688,
3.335180532,-7.11E-15,3.072243942,5434.50592,
2.873874624,-7.09E-15,2.842076852,5879.488196,
3.497511388,-7.11E-15,2.999887254,5441.900342,
3.159125201,-7.11E-15,3.484923095,5100.724154,
3.071807446,-7.08E-15,3.713158958,4941.318174,
3.038416641,-7.08E-15,3.800437645,4880.360424,
3.189814499,-7.08E-15,3.793019545,4831.294204,
3.653701121,-7.13E-15,3.770290309,4680.954145,
3.551390905,-7.11E-15,4.037714274,4494.871593,
3.315530003,-7.08E-15,3.670290318,4888.251245,
3.239533466,-7.11E-15,3.274747634,5253.387419,
3.719116925,-7.11E-15,3.59930295,4767.179377,
3.523705783,-7.08E-15,3.467059597,4965.289773,
3.950304115,-7.11E-15,3.755757536,4532.798753,
3.685682115,-7.11E-15,4.014093639,4469.785926,
3.92410972,-7.11E-15,3.288585193,4951.822654,
3.922375778,-7.11E-15,3.257660646,4983.004137,
3.941220068,-7.16E-15,3.59374519,4644.127238,
3.850346481,-7.10E-15,3.321464116,4951.120566,
3.51253979,-7.11E-15,3.267916107,5148.809632,
3.879981236,-7.11E-15,3.258721498,5000.155506,
-0.145150926,-7.08E-15,5.413771462,3468.778851,
0.068632306,-7.13E-15,5.735360068,3470.38764,
0.221214944,-7.27E-15,5.964886199,3548.617889,
1.298850256,-7.09E-15,4.899154368,4233.057981,
0.444027194,-7.16E-15,5.425649502,3690.040958,
1.378784489,-7.09E-15,4.900765871,4210.938085,
0.799999716,-7.11E-15,5.432826035,3864.515836,
1.278809112,-7.09E-15,4.992670354,4151.099443,
0.354777617,-7.16E-15,5.842105882,3598.035361,
1.740404775,-7.11E-15,6.221628824,4031.520227,
1.518394001,-7.11E-15,6.280814252,3969.061285,
0.980809859,-7.22E-15,6.093257512,3828.610066,
0.536787911,-7.16E-15,6.211628474,3694.459542,
1.43740329,-7.08E-15,6.170421664,3950.579612,
0.374806341,-7.15E-15,5.990843099,3666.728688,
1.559594632,-7.13E-15,5.561197347,4087.991529,
1.526924691,-7.13E-15,5.441866336,4099.946277,
1.693037422,-7.05E-15,6.048613693,4039.161474,
1.377862299,-7.11E-15,5.728258645,4003.361233,
0.886075069,-6.99E-15,5.747226937,3853.1251,
1.350610172,-7.08E-15,5.525879036,4032.039305,
5.586286006,-7.08E-15,10.05322223,3154.554888,
5.554921513,-7.16E-15,10.11629217,3187.780752,
5.382029057,-7.09E-15,9.803339376,3522.759103,
5.833701769,-7.08E-15,9.555701191,2892.455884,
5.441700158,-7.16E-15,9.217577998,3327.965078,
5.527657001,-7.11E-15,9.181293653,3198.001749,
5.736491074,-7.05E-15,9.751179303,2995.435686,
5.425524383,-7.09E-15,10.04842136,3551.372994,
5.289476367,-7.10E-15,9.281835135,3461.872273,
5.335439324,-7.09E-15,9.540821414,3492.109522,
5.378405994,-7.22E-15,9.103009175,3342.186621,
5.468434561,-7.10E-15,10.29020622,3440.955391,
5.918060636,-7.11E-15,9.38606644,2770.48598,
5.245354264,-7.11E-15,9.033221471,3411.494846,
5.200453128,-7.11E-15,9.555713682,3667.978488,
5.223525111,-7.11E-15,9.484733102,3602.19818,
5.094264002,-7.11E-15,9.882402804,3970.733284,
4.892917669,-7.10E-15,9.589642341,4059.633235,
4.787783662,-7.16E-15,9.266351525,4015.411891,
5.104759921,-7.09E-15,9.425211269,3714.823236,
4.849361223,-7.13E-15,9.076909158,3847.379723,
4.489092199,-7.09E-15,9.116655614,4304.419267,
6.052352533,-7.13E-15,11.34959308,968.9013711,
5.900239378,-7.13E-15,11.31946305,1303.225164,
5.794864724,-7.09E-15,10.93838053,2014.57137,
5.676796198,-7.08E-15,10.91499394,2337.649713,
5.911807113,-7.11E-15,11.12513958,1539.662877,
5.685774944,-7.09E-15,10.76416224,2457.590052,
